id,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_flick_on,accurate_fwd_zone_pass,accurate_launches,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_through_ball,accurate_throws,aerial_lost,aerial_won,appearances,assist_handball_won,attempted_tackle_foul,attempts_conceded_ibox,attempts_conceded_obox,attempts_ibox,attempts_obox,att_assist_openplay,att_bx_centre,att_bx_left,att_bx_right,att_cmiss_high,att_cmiss_left,att_cmiss_right,att_corner,att_fastbreak,att_freekick_miss,att_freekick_total,att_goal_high_left,att_goal_low_right,att_hd_goal,att_hd_miss,att_hd_target,att_hd_total,att_ibox_blocked,att_ibox_goal,att_ibox_miss,att_ibox_post,att_ibox_target,att_lf_target,att_lf_total,att_lg_centre,att_miss_high,att_miss_high_left,att_miss_high_right,att_miss_left,att_miss_right,att_obox_blocked,att_obox_miss,att_obox_post,att_obox_target,att_obp_goal,att_obx_centre,att_openplay,att_post_high,att_post_right,att_rf_target,att_rf_total,att_setpiece,att_sv_high_right,att_sv_low_centre,att_sv_low_right,backward_pass,ball_recovery,big_chance_missed,big_chance_scored,blocked_cross,blocked_pass,blocked_scoring_att,challenge_lost,clean_sheet,crosses_18yard,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,error_lead_to_goal,error_lead_to_shot,fifty_fifty,final_third_entries,fouled_final_third,fouls,fwd_pass,game_started,goals,goals_conceded,goals_conceded_ibox,goals_conceded_obox,goal_assist,goal_assist_intentional,goal_assist_openplay,head_clearance,head_pass,hit_woodwork,interception,interceptions_in_box,interception_won,leftside_pass,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,open_play_pass,outfielder_block,overrun,passes_left,passes_right,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,post_scoring_att,put_through,rightside_pass,shot_fastbreak,shot_off_target,six_yard_block,successful_fifty_fifty,successful_final_third_passes,successful_open_play_pass,successful_put_through,times_tackled,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_cross,total_cross_nocorner,total_fastbreak,total_final_third_passes,total_flick_on,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_pass,total_scoring_att,total_sub_off,total_sub_on,total_tackle,total_through_ball,total_throws,touches,touches_in_opp_box,turnover,unsuccessful_touch,was_fouled,winning_goal,wins,won_contest,won_corners,won_tackle,yellow_card,accurate_corners_intobox,accurate_cross,accurate_cross_nocorner,assist_attempt_saved,assist_blocked_shot,att_assist_setplay,att_cmiss_high_left,att_lf_goal,att_sv_high_left,att_sv_low_left,big_chance_created,corner_taken,goals_openplay,hand_ball,total_corners_intobox,total_offside,att_cmiss_high_right,att_freekick_target,att_goal_high_centre,att_goal_low_centre,att_goal_low_left,att_obxd_left,att_obx_left,att_one_on_one,att_rf_goal,att_sv_high_centre,freekick_cross,goal_assist_setplay,accurate_pull_back,att_hd_post,clearance_off_line,foul_throw_in,offside_provoked,shield_ball_oop,total_pull_back,att_goal_high_right,red_card,penalty_conceded,goal_kicks,accurate_freekick_cross,assist_own_goal,assist_penalty_won,penalty_won,goal_assist_deadball,att_lg_right,second_goal_assist,assist_pass_lost,assist_post,att_post_left,last_man_tackle,att_obox_goal,att_pen_goal,dangerous_play,assist_free_kick_won,att_pen_target,att_freekick_goal,goal_fastbreak,accurate_goal_kicks,att_lg_left,att_obxd_right,own_goals,accurate_keeper_sweeper,accurate_keeper_throws,cross_not_claimed,dive_save,diving_save,gk_smother,good_high_claim,keeper_pick_up,keeper_throws,penalty_faced,punches,saved_ibox,saved_obox,saves,stand_catch,stand_save,total_high_claim,total_keeper_sweeper,second_yellow,att_freekick_post,dive_catch,penalty_save,att_pen_post,att_pen_miss,att_obx_right
67634,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2839,418,21.0,,1.0,37.0,1.0,0.0,2.0,58.0,,1.0,4.0,4.0,9.0,,,35.0,16.0,4.0,2.0,1.0,2.0,,1.0,,1.0,,1.0,1.0,,,,,,2.0,,2.0,1.0,,3.0,,,,,,,1.0,,2.0,1.0,1.0,1.0,,,,1.0,5.0,,,,4.0,,,,,21.0,12.0,2.0,,,5.0,2.0,4.0,,5.0,,1.0,3.0,12.0,15.0,,2.0,2.0,,,12.0,5.0,1.0,1.0,22.0,5.0,,8.0,7.0,1.0,,,,2.0,9.0,,5.0,,5.0,24.0,3.0,,3.0,1.0,379.0,1.0,,,81.0,,,13.0,16.0,5.0,,41.0,41.0,1.0,5.0,6.0,,5.0,14.0,1.0,4.0,,5.0,26.0,58.0,3.0,3.0,1.0,30.0,6.0,2.0,3.0,5.0,5.0,1.0,35.0,4.0,56.0,4.0,0.0,6.0,81.0,6.0,5.0,4.0,4.0,,1.0,135.0,18.0,10.0,10.0,6.0,0.0,3.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53270,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65987,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19675,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8658,418,102.0,10.0,15.0,377.0,0.0,38.0,6.0,478.0,3.0,5.0,96.0,65.0,35.0,,16.0,274.0,153.0,72.0,5.0,32.0,36.0,17.0,11.0,0.0,5.0,2.0,10.0,5.0,,,,4.0,1.0,6.0,6.0,15.0,23.0,11.0,19.0,,19.0,3.0,15.0,,3.0,1.0,1.0,10.0,5.0,2.0,1.0,,2.0,,5.0,63.0,,,12.0,47.0,1.0,1.0,8.0,3.0,180.0,66.0,10.0,7.0,2.0,38.0,25.0,13.0,9.0,12.0,3.0,53.0,6.0,224.0,158.0,2.0,25.0,18.0,,,99.0,58.0,16.0,33.0,145.0,33.0,11.0,48.0,39.0,9.0,2.0,,2.0,18.0,115.0,2.0,12.0,,12.0,162.0,33.0,16.0,17.0,3.0,2955.0,16.0,18.0,32.0,656.0,3.0,5.0,157.0,76.0,37.0,4.0,390.0,390.0,20.0,11.0,35.0,,38.0,187.0,5.0,20.0,3.0,39.0,245.0,460.0,22.0,84.0,35.0,137.0,24.0,25.0,68.0,15.0,15.0,6.0,361.0,51.0,552.0,3.0,49.0,15.0,674.0,77.0,5.0,2.0,17.0,4.0,7.0,1178.0,184.0,86.0,86.0,39.0,3.0,12.0,37.0,27.0,13.0,7.0,,1.0,1.0,,1.0,,,1.0,,5.0,4.0,,9.0,1.0,,16.0,,,1.0,2.0,2.0,,,3.0,9.0,4.0,0.0,,3.0,,,,1.0,2.0,6.0,2.0,,,,,,,1.0,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66578,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23952,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4874,418,715.0,66.0,,556.0,11.0,,64.0,1263.0,2.0,168.0,29.0,57.0,34.0,,24.0,240.0,155.0,7.0,5.0,16.0,6.0,1.0,0.0,,,,6.0,,,,,1.0,,0.0,2.0,3.0,4.0,1.0,0.0,,2.0,,2.0,,2.0,0.0,1.0,,0.0,2.0,3.0,,,,5.0,6.0,,,,7.0,,,1.0,1.0,210.0,182.0,1.0,,4.0,61.0,6.0,32.0,8.0,21.0,21.0,10.0,15.0,125.0,183.0,4.0,85.0,39.0,,,57.0,246.0,4.0,39.0,721.0,33.0,1.0,39.0,28.0,11.0,1.0,1.0,1.0,39.0,156.0,,45.0,7.0,45.0,487.0,258.0,148.0,10.0,30.0,2881.0,6.0,11.0,3.0,1550.0,16.0,2.0,26.0,471.0,92.0,3.0,487.0,487.0,11.0,86.0,85.0,,61.0,166.0,,3.0,2.0,40.0,252.0,1234.0,30.0,26.0,17.0,820.0,150.0,85.0,32.0,42.0,42.0,,382.0,,806.0,72.0,,176.0,1584.0,12.0,7.0,1.0,74.0,3.0,238.0,2317.0,27.0,28.0,28.0,38.0,0.0,9.0,16.0,4.0,48.0,6.0,0.0,8.0,8.0,,,0.0,,,,,3.0,0.0,1.0,1.0,0.0,,,,,,,,,,1.0,,,,,,,1.0,4.0,4.0,,,,1.0,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4617,418,667.0,71.0,3.0,987.0,6.0,10.0,66.0,1577.0,2.0,3.0,35.0,27.0,36.0,,12.0,319.0,156.0,7.0,48.0,24.0,6.0,1.0,,5.0,2.0,,,,6.0,23.0,2.0,1.0,,,,,1.0,5.0,,,1.0,2.0,3.0,,6.0,1.0,1.0,6.0,1.0,15.0,15.0,,13.0,,45.0,25.0,,,12.0,52.0,,2.0,2.0,,273.0,259.0,,4.0,6.0,53.0,16.0,51.0,6.0,11.0,39.0,25.0,12.0,140.0,95.0,6.0,39.0,21.0,1.0,,89.0,254.0,,22.0,558.0,36.0,10.0,63.0,59.0,4.0,5.0,5.0,2.0,21.0,135.0,,40.0,4.0,40.0,542.0,204.0,133.0,16.0,10.0,3217.0,31.0,40.0,24.0,1752.0,15.0,1.0,237.0,292.0,327.0,2.0,534.0,534.0,20.0,110.0,129.0,,53.0,454.0,,15.0,,50.0,433.0,1508.0,28.0,33.0,71.0,737.0,127.0,39.0,20.0,302.0,102.0,,543.0,6.0,1392.0,42.0,10.0,140.0,1827.0,55.0,1.0,,41.0,5.0,3.0,2509.0,23.0,20.0,20.0,15.0,0.0,8.0,12.0,30.0,24.0,3.0,48.0,77.0,29.0,,,42.0,,,1.0,8.0,8.0,212.0,1.0,,200.0,,,8.0,,1.0,5.0,2.0,1.0,,10.0,1.0,52.0,3.0,,,1.0,,1.0,,,1.0,1.0,,0.0,16.0,,,,3.0,,,,,,,5.0,4.0,,,,4.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24334,418,548.0,47.0,0.0,549.0,28.0,,65.0,1074.0,,296.0,32.0,29.0,36.0,,10.0,248.0,160.0,3.0,1.0,18.0,,3.0,,,,,,,,,,,,,,,3.0,,,,,,4.0,,,1.0,,,,,1.0,,,,1.0,4.0,,,,,,,,,261.0,237.0,,,18.0,96.0,3.0,21.0,10.0,34.0,24.0,26.0,14.0,107.0,163.0,18.0,83.0,32.0,,,106.0,229.0,2.0,16.0,802.0,35.0,,43.0,34.0,9.0,2.0,2.0,2.0,32.0,105.0,,41.0,2.0,41.0,58.0,310.0,154.0,12.0,34.0,3102.0,7.0,14.0,,1464.0,5.0,2.0,548.0,8.0,94.0,3.0,623.0,623.0,9.0,156.0,72.0,,96.0,372.0,,1.0,1.0,64.0,278.0,1049.0,42.0,39.0,21.0,725.0,169.0,83.0,29.0,62.0,58.0,,416.0,1.0,830.0,102.0,,218.0,1493.0,4.0,3.0,1.0,104.0,1.0,367.0,2411.0,31.0,45.0,45.0,14.0,0.0,10.0,16.0,12.0,57.0,1.0,3.0,23.0,20.0,,,1.0,,,,,2.0,4.0,,1.0,4.0,2.0,,,,,,,,,,,,,1.0,,,,7.0,,2.0,,,,0.0,,,,1.0,,,,,,,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14164,418,375.0,16.0,1.0,392.0,2.0,,17.0,759.0,,158.0,32.0,19.0,20.0,,13.0,181.0,108.0,5.0,,14.0,3.0,,2.0,,,0.0,,,,,,,,1.0,,1.0,3.0,,1.0,,1.0,,,,,,,,1.0,,,,,,,5.0,,,1.0,4.0,,,,1.0,137.0,126.0,,,9.0,55.0,3.0,6.0,3.0,27.0,8.0,13.0,4.0,91.0,117.0,9.0,32.0,11.0,,2.0,57.0,75.0,2.0,15.0,350.0,20.0,,35.0,29.0,6.0,,,,11.0,48.0,,34.0,6.0,34.0,361.0,78.0,55.0,9.0,16.0,1794.0,4.0,10.0,1.0,933.0,14.0,3.0,20.0,316.0,32.0,1.0,280.0,280.0,5.0,82.0,39.0,,55.0,89.0,,1.0,1.0,31.0,213.0,755.0,10.0,38.0,14.0,459.0,32.0,32.0,61.0,35.0,35.0,,275.0,3.0,513.0,22.0,,44.0,937.0,5.0,1.0,,49.0,,167.0,1449.0,29.0,23.0,23.0,13.0,0.0,7.0,36.0,9.0,36.0,2.0,,8.0,8.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,6.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76090,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4851,418,11.0,1.0,5.0,64.0,,4.0,1.0,75.0,,,50.0,18.0,22.0,,5.0,83.0,50.0,13.0,6.0,3.0,9.0,,1.0,,,1.0,,,,,,1.0,,3.0,1.0,5.0,1.0,2.0,6.0,1.0,3.0,3.0,7.0,,,0.0,1.0,2.0,4.0,3.0,1.0,,2.0,,6.0,16.0,1.0,,1.0,7.0,3.0,,2.0,1.0,27.0,14.0,1.0,2.0,,5.0,4.0,4.0,1.0,1.0,1.0,8.0,10.0,78.0,44.0,,9.0,8.0,,,20.0,5.0,0.0,9.0,16.0,5.0,2.0,7.0,7.0,,3.0,3.0,2.0,8.0,29.0,1.0,,,,26.0,6.0,5.0,7.0,,666.0,2.0,4.0,7.0,102.0,1.0,1.0,15.0,8.0,6.0,,79.0,79.0,5.0,2.0,7.0,1.0,5.0,33.0,,8.0,,6.0,40.0,75.0,4.0,16.0,6.0,13.0,1.0,9.0,14.0,2.0,2.0,,51.0,8.0,91.0,,10.0,1.0,102.0,19.0,4.0,17.0,12.0,,1.0,228.0,38.0,31.0,31.0,8.0,1.0,5.0,6.0,3.0,7.0,1.0,,,,,,,,,,1.0,1.0,0.0,2.0,1.0,0.0,5.0,,,,,1.0,,,1.0,2.0,1.0,,1.0,1.0,1.0,,,,,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3861,418,455.0,44.0,2.0,452.0,3.0,5.0,51.0,905.0,4.0,4.0,17.0,28.0,23.0,,20.0,148.0,83.0,3.0,3.0,9.0,1.0,,2.0,1.0,,1.0,2.0,,,,,,,,1.0,1.0,,,2.0,,1.0,,5.0,,2.0,1.0,,,1.0,1.0,2.0,,,,3.0,4.0,,,,,,,1.0,,103.0,124.0,,,3.0,33.0,1.0,16.0,,4.0,2.0,21.0,7.0,84.0,79.0,3.0,18.0,12.0,,3.0,39.0,128.0,,26.0,332.0,16.0,,26.0,21.0,5.0,4.0,3.0,4.0,12.0,68.0,,31.0,4.0,31.0,309.0,111.0,85.0,7.0,5.0,1382.0,4.0,9.0,1.0,1007.0,6.0,,180.0,88.0,23.0,3.0,187.0,187.0,7.0,51.0,66.0,,33.0,295.0,,4.0,,22.0,198.0,873.0,15.0,26.0,13.0,493.0,68.0,18.0,22.0,6.0,6.0,,259.0,5.0,552.0,8.0,5.0,68.0,1039.0,6.0,9.0,7.0,31.0,6.0,5.0,1270.0,8.0,19.0,19.0,3.0,0.0,9.0,17.0,1.0,18.0,3.0,,2.0,2.0,,,,,,,,4.0,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5782,418,690.0,54.0,3.0,321.0,6.0,,80.0,1011.0,,3.0,20.0,56.0,22.0,,1.0,158.0,100.0,9.0,,3.0,8.0,,,1.0,,2.0,8.0,,,,,0.0,0.0,5.0,,7.0,3.0,1.0,5.0,,,,1.0,,1.0,,0.0,1.0,3.0,,,,,,,1.0,,,,1.0,0.0,,,,54.0,78.0,1.0,0.0,4.0,15.0,3.0,12.0,5.0,,1.0,0.0,8.0,38.0,92.0,4.0,78.0,46.0,,1.0,19.0,101.0,,5.0,335.0,20.0,1.0,22.0,18.0,4.0,1.0,,1.0,46.0,112.0,,18.0,6.0,18.0,374.0,194.0,143.0,4.0,11.0,1829.0,2.0,2.0,1.0,1118.0,9.0,,104.0,129.0,5.0,2.0,150.0,150.0,1.0,51.0,26.0,,15.0,388.0,,5.0,2.0,13.0,81.0,980.0,9.0,1.0,4.0,751.0,88.0,78.0,3.0,1.0,1.0,,125.0,3.0,401.0,28.0,0.0,129.0,1151.0,9.0,,2.0,28.0,,3.0,1351.0,15.0,7.0,7.0,7.0,0.0,10.0,2.0,1.0,19.0,,,,,,,,,,,,1.0,,,,,,0.0,,,1.0,,,,,1.0,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8979,418,64.0,2.0,3.0,120.0,1.0,13.0,7.0,182.0,2.0,0.0,50.0,24.0,25.0,,3.0,215.0,101.0,51.0,3.0,16.0,32.0,9.0,3.0,1.0,2.0,2.0,6.0,1.0,,,2.0,3.0,3.0,8.0,,11.0,7.0,15.0,21.0,,8.0,5.0,18.0,,6.0,1.0,,11.0,3.0,,,,3.0,,3.0,46.0,,,6.0,25.0,2.0,,6.0,3.0,79.0,25.0,8.0,9.0,,19.0,7.0,6.0,3.0,10.0,2.0,8.0,6.0,90.0,51.0,,17.0,16.0,,,42.0,12.0,3.0,13.0,43.0,20.0,15.0,27.0,23.0,4.0,2.0,,2.0,16.0,35.0,,1.0,,1.0,61.0,14.0,7.0,8.0,2.0,1805.0,7.0,11.0,26.0,213.0,,1.0,38.0,16.0,28.0,4.0,128.0,128.0,9.0,2.0,14.0,,19.0,68.0,1.0,21.0,1.0,16.0,83.0,145.0,9.0,21.0,18.0,78.0,4.0,17.0,22.0,12.0,12.0,1.0,125.0,8.0,185.0,2.0,16.0,9.0,251.0,54.0,5.0,5.0,6.0,2.0,0.0,438.0,111.0,25.0,25.0,12.0,6.0,11.0,9.0,13.0,5.0,2.0,,2.0,2.0,1.0,,,1.0,4.0,1.0,1.0,2.0,,14.0,,,19.0,,,2.0,3.0,4.0,,,4.0,8.0,,,,1.0,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
78239,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19620,418,290.0,28.0,,596.0,2.0,,24.0,881.0,1.0,67.0,17.0,15.0,15.0,,4.0,57.0,20.0,5.0,7.0,12.0,1.0,3.0,,,1.0,1.0,2.0,,,,,,,,,,0.0,,3.0,,2.0,3.0,9.0,,2.0,1.0,,1.0,2.0,2.0,3.0,,2.0,,7.0,10.0,,,1.0,3.0,,,,1.0,164.0,65.0,,,4.0,23.0,2.0,9.0,5.0,20.0,9.0,6.0,1.0,47.0,44.0,4.0,11.0,7.0,,1.0,12.0,125.0,,11.0,287.0,10.0,,9.0,9.0,,4.0,3.0,4.0,7.0,40.0,,14.0,1.0,14.0,87.0,84.0,63.0,1.0,5.0,1044.0,3.0,13.0,4.0,958.0,3.0,2.0,327.0,21.0,51.0,,143.0,143.0,3.0,31.0,31.0,,23.0,433.0,,6.0,,8.0,313.0,868.0,8.0,11.0,16.0,315.0,41.0,11.0,12.0,31.0,29.0,,355.0,,687.0,12.0,,43.0,971.0,12.0,,5.0,20.0,2.0,69.0,1193.0,21.0,10.0,10.0,2.0,0.0,13.0,7.0,10.0,14.0,,,5.0,5.0,,,,,,,1.0,3.0,5.0,,,2.0,1.0,,,,,,,,,,2.0,,,,,,,4.0,0.0,,,,,,,,,,,,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26977,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14467,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3452,418,30.0,1.0,9.0,182.0,,11.0,2.0,212.0,,1.0,51.0,47.0,25.0,,8.0,122.0,79.0,34.0,9.0,16.0,19.0,6.0,1.0,1.0,2.0,,4.0,2.0,,,0.0,,4.0,8.0,3.0,16.0,2.0,6.0,14.0,,12.0,4.0,6.0,,4.0,1.0,3.0,6.0,3.0,2.0,3.0,,4.0,,9.0,36.0,,,9.0,21.0,3.0,0.0,5.0,5.0,83.0,29.0,12.0,3.0,,23.0,4.0,7.0,3.0,1.0,,22.0,8.0,104.0,84.0,,18.0,15.0,,,41.0,20.0,6.0,17.0,58.0,15.0,6.0,16.0,10.0,6.0,2.0,1.0,2.0,15.0,42.0,,5.0,,5.0,57.0,6.0,2.0,8.0,,1477.0,8.0,10.0,22.0,273.0,2.0,2.0,99.0,28.0,17.0,1.0,150.0,150.0,12.0,2.0,15.0,,23.0,75.0,2.0,17.0,,17.0,134.0,212.0,16.0,33.0,18.0,35.0,5.0,18.0,21.0,1.0,1.0,3.0,176.0,26.0,239.0,,12.0,3.0,273.0,43.0,7.0,10.0,14.0,,2.0,523.0,75.0,51.0,51.0,13.0,1.0,9.0,10.0,11.0,7.0,,,,,,1.0,,1.0,,2.0,2.0,1.0,,4.0,4.0,,4.0,1.0,,,2.0,4.0,,,1.0,2.0,2.0,,,,,,,2.0,0.0,,,,,,,,1.0,1.0,,,,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14446,418,181.0,7.0,2.0,266.0,1.0,7.0,17.0,444.0,0.0,3.0,24.0,16.0,29.0,,15.0,200.0,115.0,23.0,12.0,18.0,12.0,4.0,4.0,1.0,1.0,2.0,5.0,3.0,,,,,,4.0,,4.0,6.0,2.0,9.0,,6.0,2.0,6.0,,4.0,3.0,2.0,1.0,4.0,4.0,5.0,,3.0,,12.0,29.0,,,7.0,25.0,1.0,,5.0,1.0,125.0,121.0,3.0,1.0,2.0,47.0,10.0,39.0,3.0,14.0,2.0,20.0,7.0,151.0,142.0,2.0,8.0,3.0,,1.0,65.0,51.0,8.0,34.0,157.0,24.0,2.0,37.0,33.0,4.0,,,,3.0,36.0,,21.0,1.0,21.0,137.0,61.0,44.0,12.0,5.0,2042.0,8.0,10.0,11.0,517.0,6.0,9.0,79.0,96.0,22.0,3.0,235.0,235.0,14.0,47.0,60.0,,47.0,125.0,3.0,14.0,,31.0,142.0,417.0,31.0,55.0,18.0,215.0,19.0,8.0,71.0,16.0,16.0,3.0,184.0,8.0,345.0,4.0,8.0,26.0,544.0,35.0,15.0,5.0,64.0,1.0,4.0,971.0,68.0,56.0,56.0,26.0,0.0,10.0,36.0,9.0,37.0,,,3.0,3.0,,,,,,0.0,1.0,,,2.0,1.0,,0.0,,,,1.0,,,,1.0,2.0,2.0,,,,,,,,,,1.0,,,,,,,0.0,,,,1.0,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
